sample	image	mask	label
s0635_kidney_right	__TOTALSEG_DATA_DIR__/s0635/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0635/segmentations/kidney_right.nii.gz	1
s0635_liver	__TOTALSEG_DATA_DIR__/s0635/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0635/segmentations/liver.nii.gz	1
s0635_pancreas	__TOTALSEG_DATA_DIR__/s0635/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0635/segmentations/pancreas.nii.gz	1
s0635_spleen	__TOTALSEG_DATA_DIR__/s0635/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0635/segmentations/spleen.nii.gz	1
s0636_kidney_left	__TOTALSEG_DATA_DIR__/s0636/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0636/segmentations/kidney_left.nii.gz	1
s0636_kidney_right	__TOTALSEG_DATA_DIR__/s0636/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0636/segmentations/kidney_right.nii.gz	1
s0636_liver	__TOTALSEG_DATA_DIR__/s0636/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0636/segmentations/liver.nii.gz	1
s0636_pancreas	__TOTALSEG_DATA_DIR__/s0636/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0636/segmentations/pancreas.nii.gz	1
s0636_spleen	__TOTALSEG_DATA_DIR__/s0636/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0636/segmentations/spleen.nii.gz	1
s0637_kidney_left	__TOTALSEG_DATA_DIR__/s0637/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0637/segmentations/kidney_left.nii.gz	1
s0637_kidney_right	__TOTALSEG_DATA_DIR__/s0637/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0637/segmentations/kidney_right.nii.gz	1
s0637_liver	__TOTALSEG_DATA_DIR__/s0637/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0637/segmentations/liver.nii.gz	1
s0637_pancreas	__TOTALSEG_DATA_DIR__/s0637/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0637/segmentations/pancreas.nii.gz	1
s0637_spleen	__TOTALSEG_DATA_DIR__/s0637/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0637/segmentations/spleen.nii.gz	1
s0639_kidney_left	__TOTALSEG_DATA_DIR__/s0639/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0639/segmentations/kidney_left.nii.gz	1
s0639_kidney_right	__TOTALSEG_DATA_DIR__/s0639/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0639/segmentations/kidney_right.nii.gz	1
s0639_liver	__TOTALSEG_DATA_DIR__/s0639/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0639/segmentations/liver.nii.gz	1
s0639_pancreas	__TOTALSEG_DATA_DIR__/s0639/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0639/segmentations/pancreas.nii.gz	1
s0639_spleen	__TOTALSEG_DATA_DIR__/s0639/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0639/segmentations/spleen.nii.gz	1
s0641_kidney_left	__TOTALSEG_DATA_DIR__/s0641/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0641/segmentations/kidney_left.nii.gz	1
s0641_kidney_right	__TOTALSEG_DATA_DIR__/s0641/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0641/segmentations/kidney_right.nii.gz	1
s0641_liver	__TOTALSEG_DATA_DIR__/s0641/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0641/segmentations/liver.nii.gz	1
s0641_pancreas	__TOTALSEG_DATA_DIR__/s0641/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0641/segmentations/pancreas.nii.gz	1
s0641_spleen	__TOTALSEG_DATA_DIR__/s0641/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0641/segmentations/spleen.nii.gz	1
s0644_kidney_left	__TOTALSEG_DATA_DIR__/s0644/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0644/segmentations/kidney_left.nii.gz	1
s0644_kidney_right	__TOTALSEG_DATA_DIR__/s0644/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0644/segmentations/kidney_right.nii.gz	1
s0644_liver	__TOTALSEG_DATA_DIR__/s0644/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0644/segmentations/liver.nii.gz	1
s0644_pancreas	__TOTALSEG_DATA_DIR__/s0644/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0644/segmentations/pancreas.nii.gz	1
s0644_spleen	__TOTALSEG_DATA_DIR__/s0644/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0644/segmentations/spleen.nii.gz	1
s0645_liver	__TOTALSEG_DATA_DIR__/s0645/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0645/segmentations/liver.nii.gz	1
s0645_spleen	__TOTALSEG_DATA_DIR__/s0645/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0645/segmentations/spleen.nii.gz	1
s0646_liver	__TOTALSEG_DATA_DIR__/s0646/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0646/segmentations/liver.nii.gz	1
s0649_kidney_left	__TOTALSEG_DATA_DIR__/s0649/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0649/segmentations/kidney_left.nii.gz	1
s0649_kidney_right	__TOTALSEG_DATA_DIR__/s0649/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0649/segmentations/kidney_right.nii.gz	1
s0649_liver	__TOTALSEG_DATA_DIR__/s0649/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0649/segmentations/liver.nii.gz	1
s0649_pancreas	__TOTALSEG_DATA_DIR__/s0649/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0649/segmentations/pancreas.nii.gz	1
s0649_spleen	__TOTALSEG_DATA_DIR__/s0649/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0649/segmentations/spleen.nii.gz	1
s0650_kidney_left	__TOTALSEG_DATA_DIR__/s0650/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0650/segmentations/kidney_left.nii.gz	1
s0650_kidney_right	__TOTALSEG_DATA_DIR__/s0650/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0650/segmentations/kidney_right.nii.gz	1
s0650_liver	__TOTALSEG_DATA_DIR__/s0650/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0650/segmentations/liver.nii.gz	1
s0650_pancreas	__TOTALSEG_DATA_DIR__/s0650/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0650/segmentations/pancreas.nii.gz	1
s0650_spleen	__TOTALSEG_DATA_DIR__/s0650/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0650/segmentations/spleen.nii.gz	1
s0651_kidney_left	__TOTALSEG_DATA_DIR__/s0651/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0651/segmentations/kidney_left.nii.gz	1
s0651_kidney_right	__TOTALSEG_DATA_DIR__/s0651/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0651/segmentations/kidney_right.nii.gz	1
s0651_liver	__TOTALSEG_DATA_DIR__/s0651/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0651/segmentations/liver.nii.gz	1
s0651_pancreas	__TOTALSEG_DATA_DIR__/s0651/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0651/segmentations/pancreas.nii.gz	1
s0651_spleen	__TOTALSEG_DATA_DIR__/s0651/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0651/segmentations/spleen.nii.gz	1
s0652_liver	__TOTALSEG_DATA_DIR__/s0652/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0652/segmentations/liver.nii.gz	1
s0654_kidney_left	__TOTALSEG_DATA_DIR__/s0654/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0654/segmentations/kidney_left.nii.gz	1
s0654_liver	__TOTALSEG_DATA_DIR__/s0654/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0654/segmentations/liver.nii.gz	1
s0654_pancreas	__TOTALSEG_DATA_DIR__/s0654/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0654/segmentations/pancreas.nii.gz	1
s0654_spleen	__TOTALSEG_DATA_DIR__/s0654/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0654/segmentations/spleen.nii.gz	1
s0655_liver	__TOTALSEG_DATA_DIR__/s0655/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0655/segmentations/liver.nii.gz	1
s0655_spleen	__TOTALSEG_DATA_DIR__/s0655/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0655/segmentations/spleen.nii.gz	1
s0656_kidney_left	__TOTALSEG_DATA_DIR__/s0656/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0656/segmentations/kidney_left.nii.gz	1
s0656_kidney_right	__TOTALSEG_DATA_DIR__/s0656/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0656/segmentations/kidney_right.nii.gz	1
s0656_liver	__TOTALSEG_DATA_DIR__/s0656/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0656/segmentations/liver.nii.gz	1
s0656_pancreas	__TOTALSEG_DATA_DIR__/s0656/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0656/segmentations/pancreas.nii.gz	1
s0656_spleen	__TOTALSEG_DATA_DIR__/s0656/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0656/segmentations/spleen.nii.gz	1
s0657_kidney_left	__TOTALSEG_DATA_DIR__/s0657/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0657/segmentations/kidney_left.nii.gz	1
s0657_kidney_right	__TOTALSEG_DATA_DIR__/s0657/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0657/segmentations/kidney_right.nii.gz	1
s0657_liver	__TOTALSEG_DATA_DIR__/s0657/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0657/segmentations/liver.nii.gz	1
s0657_pancreas	__TOTALSEG_DATA_DIR__/s0657/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0657/segmentations/pancreas.nii.gz	1
s0657_spleen	__TOTALSEG_DATA_DIR__/s0657/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0657/segmentations/spleen.nii.gz	1
s0658_kidney_left	__TOTALSEG_DATA_DIR__/s0658/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0658/segmentations/kidney_left.nii.gz	1
s0658_liver	__TOTALSEG_DATA_DIR__/s0658/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0658/segmentations/liver.nii.gz	1
s0658_pancreas	__TOTALSEG_DATA_DIR__/s0658/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0658/segmentations/pancreas.nii.gz	1
s0658_spleen	__TOTALSEG_DATA_DIR__/s0658/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0658/segmentations/spleen.nii.gz	1
s0659_kidney_left	__TOTALSEG_DATA_DIR__/s0659/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0659/segmentations/kidney_left.nii.gz	1
s0659_kidney_right	__TOTALSEG_DATA_DIR__/s0659/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0659/segmentations/kidney_right.nii.gz	1
s0659_liver	__TOTALSEG_DATA_DIR__/s0659/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0659/segmentations/liver.nii.gz	1
s0659_pancreas	__TOTALSEG_DATA_DIR__/s0659/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0659/segmentations/pancreas.nii.gz	1
s0659_spleen	__TOTALSEG_DATA_DIR__/s0659/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0659/segmentations/spleen.nii.gz	1
s0661_kidney_left	__TOTALSEG_DATA_DIR__/s0661/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0661/segmentations/kidney_left.nii.gz	1
s0661_kidney_right	__TOTALSEG_DATA_DIR__/s0661/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0661/segmentations/kidney_right.nii.gz	1
s0661_liver	__TOTALSEG_DATA_DIR__/s0661/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0661/segmentations/liver.nii.gz	1
s0661_pancreas	__TOTALSEG_DATA_DIR__/s0661/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0661/segmentations/pancreas.nii.gz	1
s0661_spleen	__TOTALSEG_DATA_DIR__/s0661/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0661/segmentations/spleen.nii.gz	1
s0662_kidney_left	__TOTALSEG_DATA_DIR__/s0662/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0662/segmentations/kidney_left.nii.gz	1
s0662_kidney_right	__TOTALSEG_DATA_DIR__/s0662/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0662/segmentations/kidney_right.nii.gz	1
s0662_liver	__TOTALSEG_DATA_DIR__/s0662/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0662/segmentations/liver.nii.gz	1
s0662_pancreas	__TOTALSEG_DATA_DIR__/s0662/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0662/segmentations/pancreas.nii.gz	1
s0662_spleen	__TOTALSEG_DATA_DIR__/s0662/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0662/segmentations/spleen.nii.gz	1
s0663_kidney_left	__TOTALSEG_DATA_DIR__/s0663/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0663/segmentations/kidney_left.nii.gz	1
s0663_kidney_right	__TOTALSEG_DATA_DIR__/s0663/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0663/segmentations/kidney_right.nii.gz	1
s0663_liver	__TOTALSEG_DATA_DIR__/s0663/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0663/segmentations/liver.nii.gz	1
s0663_pancreas	__TOTALSEG_DATA_DIR__/s0663/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0663/segmentations/pancreas.nii.gz	1
s0663_spleen	__TOTALSEG_DATA_DIR__/s0663/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0663/segmentations/spleen.nii.gz	1
s0664_kidney_left	__TOTALSEG_DATA_DIR__/s0664/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0664/segmentations/kidney_left.nii.gz	1
s0664_kidney_right	__TOTALSEG_DATA_DIR__/s0664/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0664/segmentations/kidney_right.nii.gz	1
s0664_liver	__TOTALSEG_DATA_DIR__/s0664/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0664/segmentations/liver.nii.gz	1
s0664_pancreas	__TOTALSEG_DATA_DIR__/s0664/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0664/segmentations/pancreas.nii.gz	1
s0664_spleen	__TOTALSEG_DATA_DIR__/s0664/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0664/segmentations/spleen.nii.gz	1
s0665_kidney_left	__TOTALSEG_DATA_DIR__/s0665/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0665/segmentations/kidney_left.nii.gz	1
s0665_kidney_right	__TOTALSEG_DATA_DIR__/s0665/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0665/segmentations/kidney_right.nii.gz	1
s0665_liver	__TOTALSEG_DATA_DIR__/s0665/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0665/segmentations/liver.nii.gz	1
s0665_pancreas	__TOTALSEG_DATA_DIR__/s0665/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0665/segmentations/pancreas.nii.gz	1
s0665_spleen	__TOTALSEG_DATA_DIR__/s0665/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0665/segmentations/spleen.nii.gz	1
s0667_kidney_left	__TOTALSEG_DATA_DIR__/s0667/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0667/segmentations/kidney_left.nii.gz	1
s0667_kidney_right	__TOTALSEG_DATA_DIR__/s0667/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0667/segmentations/kidney_right.nii.gz	1
s0667_liver	__TOTALSEG_DATA_DIR__/s0667/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0667/segmentations/liver.nii.gz	1
s0667_pancreas	__TOTALSEG_DATA_DIR__/s0667/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0667/segmentations/pancreas.nii.gz	1
s0667_spleen	__TOTALSEG_DATA_DIR__/s0667/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0667/segmentations/spleen.nii.gz	1
s0668_kidney_left	__TOTALSEG_DATA_DIR__/s0668/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0668/segmentations/kidney_left.nii.gz	1
s0668_kidney_right	__TOTALSEG_DATA_DIR__/s0668/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0668/segmentations/kidney_right.nii.gz	1
s0668_liver	__TOTALSEG_DATA_DIR__/s0668/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0668/segmentations/liver.nii.gz	1
s0668_pancreas	__TOTALSEG_DATA_DIR__/s0668/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0668/segmentations/pancreas.nii.gz	1
s0668_spleen	__TOTALSEG_DATA_DIR__/s0668/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0668/segmentations/spleen.nii.gz	1
s0669_kidney_left	__TOTALSEG_DATA_DIR__/s0669/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0669/segmentations/kidney_left.nii.gz	1
s0669_kidney_right	__TOTALSEG_DATA_DIR__/s0669/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0669/segmentations/kidney_right.nii.gz	1
s0669_liver	__TOTALSEG_DATA_DIR__/s0669/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0669/segmentations/liver.nii.gz	1
s0669_pancreas	__TOTALSEG_DATA_DIR__/s0669/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0669/segmentations/pancreas.nii.gz	1
s0669_spleen	__TOTALSEG_DATA_DIR__/s0669/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0669/segmentations/spleen.nii.gz	1
s0670_kidney_left	__TOTALSEG_DATA_DIR__/s0670/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0670/segmentations/kidney_left.nii.gz	1
s0670_kidney_right	__TOTALSEG_DATA_DIR__/s0670/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0670/segmentations/kidney_right.nii.gz	1
s0670_liver	__TOTALSEG_DATA_DIR__/s0670/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0670/segmentations/liver.nii.gz	1
s0670_pancreas	__TOTALSEG_DATA_DIR__/s0670/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0670/segmentations/pancreas.nii.gz	1
s0670_spleen	__TOTALSEG_DATA_DIR__/s0670/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0670/segmentations/spleen.nii.gz	1
s0671_liver	__TOTALSEG_DATA_DIR__/s0671/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0671/segmentations/liver.nii.gz	1
s0671_spleen	__TOTALSEG_DATA_DIR__/s0671/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0671/segmentations/spleen.nii.gz	1
s0672_kidney_left	__TOTALSEG_DATA_DIR__/s0672/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0672/segmentations/kidney_left.nii.gz	1
s0672_liver	__TOTALSEG_DATA_DIR__/s0672/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0672/segmentations/liver.nii.gz	1
s0672_pancreas	__TOTALSEG_DATA_DIR__/s0672/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0672/segmentations/pancreas.nii.gz	1
s0672_spleen	__TOTALSEG_DATA_DIR__/s0672/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0672/segmentations/spleen.nii.gz	1
s0674_kidney_left	__TOTALSEG_DATA_DIR__/s0674/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0674/segmentations/kidney_left.nii.gz	1
s0674_kidney_right	__TOTALSEG_DATA_DIR__/s0674/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0674/segmentations/kidney_right.nii.gz	1
s0674_liver	__TOTALSEG_DATA_DIR__/s0674/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0674/segmentations/liver.nii.gz	1
s0674_pancreas	__TOTALSEG_DATA_DIR__/s0674/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0674/segmentations/pancreas.nii.gz	1
s0674_spleen	__TOTALSEG_DATA_DIR__/s0674/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0674/segmentations/spleen.nii.gz	1
s0675_kidney_left	__TOTALSEG_DATA_DIR__/s0675/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0675/segmentations/kidney_left.nii.gz	1
s0675_kidney_right	__TOTALSEG_DATA_DIR__/s0675/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0675/segmentations/kidney_right.nii.gz	1
s0675_liver	__TOTALSEG_DATA_DIR__/s0675/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0675/segmentations/liver.nii.gz	1
s0675_pancreas	__TOTALSEG_DATA_DIR__/s0675/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0675/segmentations/pancreas.nii.gz	1
s0675_spleen	__TOTALSEG_DATA_DIR__/s0675/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0675/segmentations/spleen.nii.gz	1
s0676_kidney_left	__TOTALSEG_DATA_DIR__/s0676/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0676/segmentations/kidney_left.nii.gz	1
s0676_liver	__TOTALSEG_DATA_DIR__/s0676/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0676/segmentations/liver.nii.gz	1
s0676_pancreas	__TOTALSEG_DATA_DIR__/s0676/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0676/segmentations/pancreas.nii.gz	1
s0676_spleen	__TOTALSEG_DATA_DIR__/s0676/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0676/segmentations/spleen.nii.gz	1
s0677_kidney_left	__TOTALSEG_DATA_DIR__/s0677/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0677/segmentations/kidney_left.nii.gz	1
s0677_kidney_right	__TOTALSEG_DATA_DIR__/s0677/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0677/segmentations/kidney_right.nii.gz	1
s0677_liver	__TOTALSEG_DATA_DIR__/s0677/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0677/segmentations/liver.nii.gz	1
s0677_pancreas	__TOTALSEG_DATA_DIR__/s0677/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0677/segmentations/pancreas.nii.gz	1
s0677_spleen	__TOTALSEG_DATA_DIR__/s0677/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0677/segmentations/spleen.nii.gz	1
s0679_kidney_left	__TOTALSEG_DATA_DIR__/s0679/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0679/segmentations/kidney_left.nii.gz	1
s0679_kidney_right	__TOTALSEG_DATA_DIR__/s0679/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0679/segmentations/kidney_right.nii.gz	1
s0679_liver	__TOTALSEG_DATA_DIR__/s0679/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0679/segmentations/liver.nii.gz	1
s0679_pancreas	__TOTALSEG_DATA_DIR__/s0679/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0679/segmentations/pancreas.nii.gz	1
s0680_kidney_left	__TOTALSEG_DATA_DIR__/s0680/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0680/segmentations/kidney_left.nii.gz	1
s0680_kidney_right	__TOTALSEG_DATA_DIR__/s0680/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0680/segmentations/kidney_right.nii.gz	1
s0680_liver	__TOTALSEG_DATA_DIR__/s0680/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0680/segmentations/liver.nii.gz	1
s0680_pancreas	__TOTALSEG_DATA_DIR__/s0680/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0680/segmentations/pancreas.nii.gz	1
s0680_spleen	__TOTALSEG_DATA_DIR__/s0680/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0680/segmentations/spleen.nii.gz	1
s0681_kidney_right	__TOTALSEG_DATA_DIR__/s0681/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0681/segmentations/kidney_right.nii.gz	1
s0681_liver	__TOTALSEG_DATA_DIR__/s0681/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0681/segmentations/liver.nii.gz	1
s0681_spleen	__TOTALSEG_DATA_DIR__/s0681/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0681/segmentations/spleen.nii.gz	1
s0682_kidney_left	__TOTALSEG_DATA_DIR__/s0682/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0682/segmentations/kidney_left.nii.gz	1
s0682_kidney_right	__TOTALSEG_DATA_DIR__/s0682/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0682/segmentations/kidney_right.nii.gz	1
s0682_liver	__TOTALSEG_DATA_DIR__/s0682/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0682/segmentations/liver.nii.gz	1
s0682_pancreas	__TOTALSEG_DATA_DIR__/s0682/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0682/segmentations/pancreas.nii.gz	1
s0682_spleen	__TOTALSEG_DATA_DIR__/s0682/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0682/segmentations/spleen.nii.gz	1
s0683_kidney_left	__TOTALSEG_DATA_DIR__/s0683/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0683/segmentations/kidney_left.nii.gz	1
s0683_kidney_right	__TOTALSEG_DATA_DIR__/s0683/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0683/segmentations/kidney_right.nii.gz	1
s0683_liver	__TOTALSEG_DATA_DIR__/s0683/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0683/segmentations/liver.nii.gz	1
s0683_pancreas	__TOTALSEG_DATA_DIR__/s0683/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0683/segmentations/pancreas.nii.gz	1
s0683_spleen	__TOTALSEG_DATA_DIR__/s0683/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0683/segmentations/spleen.nii.gz	1
s0685_kidney_left	__TOTALSEG_DATA_DIR__/s0685/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0685/segmentations/kidney_left.nii.gz	1
s0685_kidney_right	__TOTALSEG_DATA_DIR__/s0685/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0685/segmentations/kidney_right.nii.gz	1
s0685_liver	__TOTALSEG_DATA_DIR__/s0685/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0685/segmentations/liver.nii.gz	1
s0685_pancreas	__TOTALSEG_DATA_DIR__/s0685/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0685/segmentations/pancreas.nii.gz	1
s0685_spleen	__TOTALSEG_DATA_DIR__/s0685/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0685/segmentations/spleen.nii.gz	1
s0686_kidney_left	__TOTALSEG_DATA_DIR__/s0686/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0686/segmentations/kidney_left.nii.gz	1
s0686_kidney_right	__TOTALSEG_DATA_DIR__/s0686/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0686/segmentations/kidney_right.nii.gz	1
s0686_liver	__TOTALSEG_DATA_DIR__/s0686/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0686/segmentations/liver.nii.gz	1
s0686_pancreas	__TOTALSEG_DATA_DIR__/s0686/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0686/segmentations/pancreas.nii.gz	1
s0686_spleen	__TOTALSEG_DATA_DIR__/s0686/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0686/segmentations/spleen.nii.gz	1
s0687_kidney_left	__TOTALSEG_DATA_DIR__/s0687/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0687/segmentations/kidney_left.nii.gz	1
